objectid,hospital_category,hospital_name,hospital_id,no_of_wards,district_name,source,gfcode,description,x_coordinate,y_coordinate,province_name,address,gon_division,telephone,institute,ownership
"13211",Clinic,Clinic - Wennappuwa PMCU,"8441",,Puttalam,,,,"79.84313","7.342056",North Western, , , ,Clinic - Wennappuwa PMCU, 
"13212",Clinic,"Clinic Center, Kudapaduwa","1761",,Gampaha,,,,"79.843172","7.229307",Western,Kudapaduwa,Kudapaduwa South, ,"Clinic Center, Kudapaduwa", 
"13214",Clinic,Akkaraiwelli,"5189",,Puttalam,,,,"79.843546","7.763741",North Western,"Akkaraiwelli, Angunawila",Tharakudiwillu,"713666212",Akkaraiwelli, 
"13215",Clinic,Diganwewa,"5111",,Puttalam,,,,"79.843792","7.646495",North Western,"Thekkawaththa, Diganwewa",Mukkandaluwa,"717065810",Diganwewa, 
"13216",Clinic,GHC China Karisal,"4603",,Mannar,,,,"79.8444","9.06342",Northern,"Bastianpuram, Sinnakarisal, Mannar",Olaithoduvai,"-",GHC China Karisal, 
"13217",Other Health Institute,"St` Josahp Hospital, Negombo","1752",,Gampaha,,,,"79.845333","7.206515",Western,Negombo,Udayarthoppuwa, ,"St` Josahp Hospital, Negombo", 
"13218",MOH Office,MOH office - Wennappuwa,"5124",,Puttalam,,,,"79.845585","7.318708",North Western,"MOH Office, Dispensary Rd, Dummaladeniya.",Nainamadama Central,"312254877",MOH office - Wennappuwa, 
"13219",Clinic,Clinic - Wennappuwa MOH Central,"8443",,Puttalam,,,,"79.845585","7.318708",North Western, , , ,Clinic - Wennappuwa MOH Central, 
"13220",PMCU,Nainamadama PMCU,"5126",,Puttalam,,,,"79.845933","7.318652",North Western,P. M. C. U. / Nainamadama,Nainamadama Central,"313719736",Nainamadama PMCU, 
"13221",Clinic,Clinic - Nainamadama PMCU,"8442",,Puttalam,,,,"79.845933","7.318652",North Western, , , ,Clinic - Nainamadama PMCU, 
"13222",District General Hospital,Distric Genaral Hospital Negombo,"1778",,Gampaha,,,,"79.848282","7.21235",Western,Negombo,Angurukaramulla, ,Distric Genaral Hospital Negombo, 
"13223",Other Health Institute,Center For Clinical Mangement of Dengu,"1777",,Gampaha,,,,"79.84879","7.211625",Western,"Dis. Genaral Hospital, Negombo",Angurukaramulla, ,Center For Clinical Mangement of Dengu, 
"13224",Clinic,"Clinic Center, Gallkanda","1758",,Gampaha,,,,"79.848827","7.202133",Western,Gallkanda,Udayarthoppuwa South, ,"Clinic Center, Gallkanda", 
"13225",Clinic,"Clinic Center , Periyamulla","1770",,Gampaha,,,,"79.849068","7.221367",Western,Periyamulla,Hunupitiya, ,"Clinic Center , Periyamulla", 
"13226",Clinic,Sindathriya,"5130",,Puttalam,,,,"79.849096","7.279389",North Western,"Sindathriya, Waikkal",Sindathriya,"713782177",Sindathriya, 
"13227",Other Health Institute,Nawaloka Hospital,"1776",,Gampaha,,,,"79.84969","7.20918",Western,Negombo,Udayarthoppuwa, ,Nawaloka Hospital, 
"13228",Clinic,Clinic Center-Pamunugama,"1724",,Gampaha,,,,"79.850036","7.093544",Western,"Hospital Pamunugama,Bopitiya", , ,Clinic Center-Pamunugama, 
"13229",Divisional Hospital,Divisional Hospital Pamunugama,"1741",,Gampaha,,,,"79.850036","7.093544",Western,"Hospital Pamunugama,Bopitiya", ,"0112236622",Divisional Hospital Pamunugama, 
"13230",PMCU,Al Qassim PMCU,"5211",,Puttalam,,,,"79.85112","7.995878",North Western,"Al Quassimi, Thillayadi, Puttalam",Rathmalyaya,771566639 714455344,Al Qassim PMCU, 
"13231",Clinic,Clinic - AlKasim PMCU,"8482",,Puttalam,,,,"79.85112","7.995878",North Western, , , ,Clinic - AlKasim PMCU, 
"13232",MOH Office,MOH Negomo,"1775",,Gampaha,,,,"79.85197","7.2055",Western,"Negombo MC, Negomob",Udayarthoppuwa, ,MOH Negomo, 
"13233",Clinic,Clinic - Negombo MOH Central,"8581",,Gampaha,,,,"79.85197","7.2055",Western, , , ,Clinic - Negombo MOH Central, 
"13234",Clinic,Central Clinic,"1774",,Gampaha,,,,"79.851983","7.205503",Western,"Negombo MC, Negomob",Udayarthoppuwa, ,Central Clinic, 
"13235",Clinic,"Clinic Center, Pathima Watta","1764",,Gampaha,,,,"79.852263","7.239435",Western,"Kochchikade, Kattuwa",Kattuwa, ,"Clinic Center, Pathima Watta", 
"13236",PMCU,Slave Island Dispensry,"2141",,Colombo,,,,"79.852974","6.919978",Western, ,Slave Island, ,Slave Island Dispensry, 
"13237",Clinic,Slave Island CWC,"2142",,Colombo,,,,"79.853079","6.920132",Western, ,Slave Island, ,Slave Island CWC, 
"13238",Other Health Institute,Health Education,"2143",,Colombo,,,,"79.853079","6.920132",Western, ,Slave Island, ,Health Education, 
"13239",Other Health Institute,Dissanayaka Privet Hospital,"1773",,Gampaha,,,,"79.853232","7.201168",Western,Negombo,Bolawalana, ,Dissanayaka Privet Hospital, 
"13240",Clinic,GHC Puthukudijiruppu,"4602",,Mannar,,,,"79.85328","9.05287",Northern,"Puthukudijiruppu, Mannar",Puthukudijiruppu,"-",GHC Puthukudijiruppu, 
"13241",Clinic,Melingimunai Clinic,"808",,Jaffna,,,,"79.854007","9.681376",Northern,"Melingimunai, Karampon West",Karampon,"212211660",Melingimunai Clinic, 
"13915",Clinic,Clinic - Biyagama DH,"8564",,Gampaha,,,,"79.993795","6.946592",Western, , , ,Clinic - Biyagama DH, 
"13242",Clinic,Redbana,"5244",,Puttalam,,,,"79.855576","8.100627",North Western,"Next to Vettakandal Muslim School, Vettakandal",Wettakandal,"716128508",Redbana, 
"13243",Clinic,Samagipura,"5251",,Puttalam,,,,"79.855576","8.100627",North Western,"Next to Vettakandal Muslim School, Vettakandal",Samagipura,"782930635",Samagipura, 
"13244",Clinic,Thummodara,"5140",,Puttalam,,,,"79.857281","7.389163",North Western,Thummodara Naththandiya,Thummodara West,"773975241",Thummodara, 
"13245",Clinic,Baranankattuwa Clinic,"5095",,Puttalam,,,,"79.858161","7.806843",North Western,"Baranankattuwa, Mundal",Baranankattuwa,"726128462",Baranankattuwa Clinic, 
"13246",Clinic,Clinic - Bolawaththa,"8439",,Puttalam,,,,"79.858354","7.287598",North Western, , , ,Clinic - Bolawaththa, 
"13247",Clinic,Angampitiya,"5133",,Puttalam,,,,"79.858359","7.287535",North Western,"West Angampitiya, Waikkal",Angampitiya West,"714631409",Angampitiya, 
"13248",Other Health Institute,Western Dispensary - Vajira Road,"2174",,Colombo,,,,"79.858503","6.890666",Western, ,Bambalapitiya, ,Western Dispensary - Vajira Road, 
"13249",Other Health Institute,St. Paul`s Dispensary,"2129",,Colombo,,,,"79.858758","6.943185",Western, ,Jinthupitiya, ,St. Paul`s Dispensary, 
"13250",Clinic,St. Paul's CWC,"2130",,Colombo,,,,"79.858758","6.943185",Western, ,Jinthupitiya, ,St. Paul's CWC, 
"13251",MOH Office,St. Paul`s MOH D2A,"2131",,Colombo,,,,"79.858758","6.943185",Western, ,Jinthupitiya, ,St. Paul`s MOH D2A, 
"13252",PMCU,Mihindu Mawatha Dispensary,"2226",,Colombo,,,,"79.859075","6.935039",Western, ,Keselwatta, ,Mihindu Mawatha Dispensary, 
"13253",Clinic,Senakudirippu,"5255",,Puttalam,,,,"79.85908","8.028218",North Western,"Clinic Centre, Baristerpura",Senakudirippu,"714443630",Senakudirippu, 
"13254",Clinic,Adippala Clinic,"5107",,Puttalam,,,,"79.859391","7.667078",North Western,Kelegama Adippala,Bandarahena,"717587819",Adippala Clinic, 
"13255",Other Health Institute,Royal College Health Centre,"3260",,Colombo,,,,"79.859874","6.904264",Western, , , ,Royal College Health Centre, 
"13256",PMCU,Wanathawilluwa PMCU,"5246",,Puttalam,,,,"79.859876","8.189725",North Western,"Mannar Road, Wanathawilluwa",Wanathawilluwa North,"779145319",Wanathawilluwa PMCU, 
"13257",Clinic,Clinic - Wanathawilluwa PMCU,"8483",,Puttalam,,,,"79.859876","8.189725",North Western, , , ,Clinic - Wanathawilluwa PMCU, 
"13258",PMCU,Central Dispensary -  Kochchikade,"1763",,Gampaha,,,,"79.860355","7.264743",Western,Kochchikade, , ,Central Dispensary -  Kochchikade, 
"13259",Clinic,Clinic - Kochchikade PMCU,"8582",,Gampaha,,,,"79.860355","7.264743",Western, , , ,Clinic - Kochchikade PMCU, 
"13260",Clinic,Mirissankotuwa,"5131",,Puttalam,,,,"79.860399","7.303234",North Western,"Mirissankotuwa South, Lunuwila","Mirissankotuwa, South 487A","770052159",Mirissankotuwa, 
"13261",Other Health Institute,St peters Health Centre,"3262",,Colombo,,,,"79.860452","6.88107",Western, , , ,St peters Health Centre, 
"13262",Clinic,"Clinic Center, Kurana","1759",,Gampaha,,,,"79.86075","7.194165",Western,Kurana,Kurana Katunayaka South, ,"Clinic Center, Kurana", 
"13263",Clinic,"Clinic Center, Walihena","1765",,Gampaha,,,,"79.861115","7.252282",Western,"Walihena, Katana",Welihena North, ,"Clinic Center, Walihena", 
"13264",PMCU,Central Dispensary-Uswatakeiyawa,"1678",,Gampaha,,,,"79.861453","7.032856",Western,Central Dispensary-Uswatakeiyawa,Uswetakeiyawa,"0713565162",Central Dispensary-Uswatakeiyawa, 
"13265",Clinic,Clinic Center-Uswatakeiyawa,"1729",,Gampaha,,,,"79.861453","7.032856",Western,Central Dispensary-Uswatakeiyawa,Uswetakeiyawa, ,Clinic Center-Uswatakeiyawa, 
"13266",PMCU,Kotahena Dispensary,"2149",,Colombo,,,,"79.861577","6.947796",Western, ,Kotahena - East, ,Kotahena Dispensary, 
"13267",Other Health Institute,Hindu college Health Centre,"3261",,Colombo,,,,"79.861773","6.883633",Western, , , ,Hindu college Health Centre, 
"13268",Clinic,"Clinic Center , Dalupotha","1769",,Gampaha,,,,"79.861885","7.228283",Western,Dalupotha,Dalupothagama, ,"Clinic Center , Dalupotha", 
"13269",Clinic,Wellawattha CWC,"2132",,Colombo,,,,"79.862092","6.874165",Western, ,Wellawatta South, ,Wellawattha CWC, 
"13270",MOH Office,Wellawattha MOH D5,"2133",,Colombo,,,,"79.862092","6.874165",Western, ,Wellawatta South, ,Wellawattha MOH D5, 
"13271",Divisional Hospital,Divisional Hospital - Lunuwila,"5269",,Puttalam,,,,"79.862183","7.348416",North Western,"Peripheral Unit, Hospital Lunuwila",Lunuwila West,"779773106",Divisional Hospital - Lunuwila, 
"13272",Clinic,Clinic - Lunuwila DH,"8440",,Puttalam,,,,"79.862183","7.348416",North Western, , , ,Clinic - Lunuwila DH, 
"13273",Other Health Institute,Medical officer of Healt - Wellawattha / Western Dispensary,"2176",,Colombo,,,,"79.862355","6.874638",Western, ,Wellawatta South, ,Medical officer of Healt - Wellawattha / Western Dispensary, 
"13274",Clinic,Clinic Center-Nugape Bopitiya,"1720",,Gampaha,,,,"79.862474","7.06372",Western,Clinic Center-Nugape Bopitiya,Kunjawatta, ,Clinic Center-Nugape Bopitiya, 
"13275",Base Hospital,Base Hospital Kayts,"673",,Jaffna,,,,"79.862758","9.699508",Northern,"North Main Road, Kayts",Karampon,"212211666",Base Hospital Kayts,Provincial Council
"13276",Clinic,Clinic - Kayts BH,"8345",,Jaffna,,,,"79.862758","9.699508",Northern, , , ,Clinic - Kayts BH, 
"13277",PMCU,Walahapitiya PMCU,"5122",,Puttalam,,,,"79.862775","7.457862",North Western,"Walahapitiya, Deniya, Kudawewa",Walahapitiya Central,"322050161",Walahapitiya PMCU, 
"13278",Clinic,Clinic - Walahapitiya PMCU,"8498",,Puttalam,,,,"79.862775","7.457862",North Western, , , ,Clinic - Walahapitiya PMCU, 
"13279",Clinic,GHC Thotaveli,"4601",,Mannar,,,,"79.86304","9.03396",Northern,"Thoddaveli,Mannar",Thoddveli,"-",GHC Thotaveli, 
"13280",Other Health Institute,Forbes Road CWC,"2136",,Colombo,,,,"79.863338","6.923271",Western, ,Suduwella, ,Forbes Road CWC, 
"13281",Other Health Institute,Forbes Road Dispensary,"2134",,Colombo,,,,"79.863536","6.922963",Western, ,Suduwella, ,Forbes Road Dispensary, 
"13282",Clinic,Karawitagara,"5172",,Puttalam,,,,"79.863916","7.568161",North Western,"Karawitagara East, Karawitagara",Karawitagara East,"775940038",Karawitagara, 
"13283",Clinic,Wasala Road CWC,"2151",,Colombo,,,,"79.864292","6.950605",Western, ,Kotahena - East, ,Wasala Road CWC, 
"13284",Clinic,Sahanagama,"5129",,Puttalam,,,,"79.864315","7.272108",North Western,"Sahanagama, Waikkal",Thopputota 482B,"713782177",Sahanagama, 
"13285",Clinic,Dematapitiya Clinic,"5106",,Puttalam,,,,"79.864321","7.63769",North Western,"Pallama Road, Dematapitiya",Dematapitiya 581/A,"770335539",Dematapitiya Clinic, 
"13286",Clinic,Mohideen Masjeed CWC,"2127",,Colombo,,,,"79.864501","6.931389",Western, ,Panchikawattha, ,Mohideen Masjeed CWC, 
"13287",Clinic,Bandaranayak mawatha CWC,"2225",,Colombo,,,,"79.864629","6.939955",Western, ,Aluthkade East, ,Bandaranayak mawatha CWC, 
"13288",Other Health Institute,Medical Supplies Division,"2083",,Colombo,,,,"79.864828","6.920834",Western, ,Cinnoman Garden, ,Medical Supplies Division, 
"13289",Other Health Institute,National Medicines Regulatory Authority,"2115",,Colombo,,,,"79.864976","6.919194",Western, , , ,National Medicines Regulatory Authority, 
"13290",Other Health Institute,Ministry of Health,"2084",,Colombo,,,,"79.865115","6.920089",Western, ,Cinnoman Garden, ,Ministry of Health, 
"13425",Clinic,Moratuwa MOH Clinic,"3226",,Colombo,,,,"79.883714","6.788233",Western, , , ,Moratuwa MOH Clinic, 
"13291",Specialized Hospital,Sri Lanka National Eye Hospital,"2181",,Colombo,,,,"79.865201","6.918607",Western, , , ,Sri Lanka National Eye Hospital,Line Ministry
"13292",PMCU,Muthuwella Dispensary,"2150",,Colombo,,,,"79.865233","6.964668",Western, ,Modara, ,Muthuwella Dispensary, 
"13293",Other Health Institute,Central Food Control Unit - CMC,"2221",,Colombo,,,,"79.865313","6.925902",Western, ,Maligakanda, ,Central Food Control Unit - CMC, 
"13294",MOH Office,Medical Officer of Health -  District 2B - CMC,"2222",,Colombo,,,,"79.865313","6.925902",Western, ,Maligakanda, ,Medical Officer of Health -  District 2B - CMC, 
"13295",MOH Office,Maternal and Child Health Division - CMC,"2224",,Colombo,,,,"79.865313","6.925902",Western, ,Maligakanda, ,Maternal and Child Health Division - CMC, 
"13296",Clinic,Aththangane Clinic,"5108",,Puttalam,,,,"79.865472","7.702114",North Western,"Pahala Aththanganaya, Nalladarankattuwa",Pahala Aththanganaya,"772888395",Aththangane Clinic, 
"13297",PMCU,Mohideen Masjeed Dispensary,"2128",,Colombo,,,,"79.865559","6.931498",Western, ,Panchikawattha, ,Mohideen Masjeed Dispensary, 
"13298",Other Health Institute,Colombo City Coroner`s Court,"2173",,Colombo,,,,"79.865633","6.917245",Western, , , ,Colombo City Coroner`s Court, 
"13999",Clinic,Clinic - Divulapitiya DH,"8566",,Gampaha,,,,"80.013","7.217017",Western, , , ,Clinic - Divulapitiya DH, 
"13299",Clinic,Galawaththa,"5128",,Puttalam,,,,"79.865908","7.321192",North Western,"P I, Galawaththa, Bandirippuwa, Lunuwila",Bandirippuwa East,"771693040",Galawaththa, 
"13300",Other Health Institute,Sri Lanka Medical Council,"2113",,Colombo,,,,"79.865969","6.922176",Western, ,Suduwella, ,Sri Lanka Medical Council, 
"13301",Other Health Institute,NSACP,"2085",,Colombo,,,,"79.865978","6.919702",Western, , , ,NSACP, 
"13302",Specialized Hospital,National Dental Hospital,"2148",,Colombo,,,,"79.866051","6.917181",Western, ,Kuruduwattha, ,National Dental Hospital,Line Ministry
"13303",MOH Office,MOH Office - Dehiwala,"2175",,Colombo,,,,"79.866062","6.861384",Western,"MOH Office, Dehiwala.", ,"0112726373",MOH Office - Dehiwala,Provincial Council
"13304",Clinic,Clinic - Dehiwala MOH Central,"7539",,Colombo,,,,"79.866062","6.861384",Western, , , ,Clinic - Dehiwala MOH Central, 
"13305",Clinic,Clinic - Dehiwala,"7540",,Colombo,,,,"79.866062","6.861384",Western, , , ,Clinic - Dehiwala, 
"13306",Clinic,Clinic - Welasiya,"8476",,Puttalam,,,,"79.866178","7.907351",North Western, , , ,Clinic - Welasiya, 
"13307",Other Health Institute,National Drug Quality Assuarece,"3269",,Colombo,,,,"79.8662","6.920217",Western, , , ,National Drug Quality Assuarece, 
"13308",National Hospital,National Hospital - Colombo,"2118",,Colombo,,,,"79.866385","6.917705",Western,"E.W. Perera Mawatha, Colombo 10",Cinnoman Garden,"011269111",National Hospital - Colombo,Line Ministry
"13309",PMCU,PMCU Naththandiya,"5136",,Puttalam,,,,"79.866548","7.413981",North Western,Ihala Naththandiya,Ihala Naththandiya,"322250161",PMCU Naththandiya, 
"13310",Clinic,Clinic - Naththandiya PMCU,"8491",,Puttalam,,,,"79.866548","7.413981",North Western, , , ,Clinic - Naththandiya PMCU, 
"13311",Clinic,Wallawwatta Clinic,"3242",,Colombo,,,,"79.866721","6.820023",Western, , , ,Wallawwatta Clinic, 
"13312",Clinic,GHC Thalvupadu,"4606",,Mannar,,,,"79.86683","8.99247",Northern,"Thalvupadu, Mannar",Thalvupadu,"-",GHC Thalvupadu, 
"13313",Clinic,Clinic - Karagampitiya,"2179",,Colombo,,,,"79.867035","6.848029",Western, , , ,Clinic - Karagampitiya, 
"13314",MOH Office,MOH office Kayts,"675",,Jaffna,,,,"79.867123","9.695588",Northern,MOH Office Kayts,Karampon,"212211660",MOH office Kayts, 
"13315",Clinic,MOH Office Central Clinic,"676",,Jaffna,,,,"79.867123","9.695588",Northern,MOH office Kayts,Karampon,"212211660",MOH Office Central Clinic, 
"13316",Clinic,Mount levenia Clinic,"3244",,Colombo,,,,"79.867264","6.834309",Western, , , ,Mount levenia Clinic, 
"13317",Clinic,Clinic Center-Katunayaka,"1843",,Gampaha,,,,"79.867304","7.16688",Western,"Katunayake Clinic, Katunayake",Katunayaka North, ,Clinic Center-Katunayaka, 
"13318",PMCU,Katunayaka PMCU,"7411",,Gampaha,,,,"79.867347","7.16691",Western, , , ,Katunayaka PMCU, 
"13319",Clinic,Kirimetiyanawaththa,"5127",,Puttalam,,,,"79.867451","7.361396",North Western,"Jana Udanagama, Kirimetiyanawaththa",Lunuwila Central,"771449083",Kirimetiyanawaththa, 
"13320",RDHS,Office of the Regional Director of Health Sevices - Colombo,"2186",,Colombo,,,,"79.867725","6.932177",Western, ,Maligawattha, ,Office of the Regional Director of Health Sevices - Colombo, 
"13321",Specialized Hospital,National Epilesy Center - National Hospital,"2172",,Colombo,,,,"79.867912","6.917645",Western, , , ,National Epilesy Center - National Hospital, 
"13322",Clinic,Mihindu Mawatha Clinic,"3246",,Colombo,,,,"79.867921","6.845819",Western, ,"0", ,Mihindu Mawatha Clinic, 
"13323",Other Health Institute,Central Vaccine Store,"2086",,Colombo,,,,"79.86828","6.921007",Western, , , ,Central Vaccine Store, 
"13324",Other Health Institute,Health Promotion Bureau / Health Education Bureau,"2184",,Colombo,,,,"79.868345","6.922345",Western, ,Cinnoman Garden, ,Health Promotion Bureau / Health Education Bureau, 
"13325",Clinic,Eluwankulam,"5248",,Puttalam,,,,"79.868496","8.255221",North Western,"Mannar Road, Eluwankulam",Ralmaduwa,"716951301",Eluwankulam, 
"13326",Other Health Institute,Family Health Bureau,"2087",,Colombo,,,,"79.868668","6.921645",Western, , , ,Family Health Bureau, 
"13327",Other Health Institute,School Of Nursing - Colombo,"2185",,Colombo,,,,"79.869064","6.920053",Western, , , ,School Of Nursing - Colombo, 
"13329",Other Health Institute,Postgraduate institute of Medicine,"2171",,Colombo,,,,"79.869323","6.917709",Western, ,Borella South, ,Postgraduate institute of Medicine, 
"13330",Clinic,New Bazar MH,"2121",,Colombo,,,,"79.869479","6.946662",Western, ,Bloomendal, ,New Bazar MH, 
"13331",MOH Office,New Bazar D1 MOH,"2122",,Colombo,,,,"79.869479","6.946662",Western, ,Bloemendhal, ,New Bazar D1 MOH, 
"13332",PMCU,New Bazar Dispensary,"2123",,Colombo,,,,"79.869479","6.946662",Western, ,Bloomendal, ,New Bazar Dispensary, 
"13333",Clinic,Clinic - Park,"2177",,Colombo,,,,"79.870045","6.857763",Western, , , ,Clinic - Park, 
"13334",Specialized Hospital,De Soysa Hospital,"2088",,Colombo,,,,"79.870262","6.919716",Western,Colombo,Boralla, ,De Soysa Hospital,Line Ministry
"13335",Clinic,Maligawattha MH,"2145",,Colombo,,,,"79.870306","6.935427",Western, ,Maligawattha - East, ,Maligawattha MH, 
"13336",PMCU,Modara Dispensary,"2120",,Colombo,,,,"79.870418","6.967232",Western, ,Modara, ,Modara Dispensary, 
"13337",Clinic,"Clinic Center, Thoppuwa","1768",,Gampaha,,,,"79.87043","7.263335",Western,"Thoppuwa, Katana",Thoppuwa, ,"Clinic Center, Thoppuwa", 
"13338",Other Health Institute,Faculty Of Medicine,"2089",,Colombo,,,,"79.871072","6.918942",Western, ,Boralla, ,Faculty Of Medicine, 
"13339",Other Health Institute,Kirula Dispensary,"2137",,Colombo,,,,"79.871268","6.892895",Western, ,Kirula, ,Kirula Dispensary, 
"13340",Divisional Hospital,Colombo Central Distric Hospital - Maligawattha,"2147",,Colombo,,,,"79.871295","6.932249",Western, ,Maligawattha - west, ,Colombo Central Distric Hospital - Maligawattha, 
"13341",Clinic,Clinic - Wilawala,"7536",,Colombo,,,,"79.871461","6.869005",Western, , , ,Clinic - Wilawala, 
"13342",Clinic,Kirula MH,"2138",,Colombo,,,,"79.871551","6.893013",Western, ,Kirula, ,Kirula MH, 
"13343",Clinic,Sirambiadiya,"5256",,Puttalam,,,,"79.871642","8.03577",North Western,"Ranawiru Aroshan Mawatha, Sirambiadiya",Sirambiadiya,"717925201",Sirambiadiya, 
"13344",Other Health Institute,Physiology Department,"2170",,Colombo,,,,"79.871695","6.918932",Western, ,Borella South, ,Physiology Department, 
"13345",Specialized Hospital,"National Institute for Nephrology, Dialysis & Transplantation","2146",,Colombo,,,,"79.871732","6.932276",Western, ,Maligawattha - west, ,"National Institute for Nephrology, Dialysis & Transplantation",Line Ministry
"13346",Clinic,Manakkulama,"5154",,Puttalam,,,,"79.87178","7.536635",North Western,Thabagalla,Manakkulam,"768385322",Manakkulama, 
"13347",PMCU,PMCU Thambagalla,"5160",,Puttalam,,,,"79.87181","7.536703",North Western,"PMCU, Thambagalla",Manakkulam,"322240263",PMCU Thambagalla, 
